,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
31553,1358.04,1410.0,3.4000000000000004,0.06,1.0382610232393745,30.0,2012-02-16,2012-03-17,0.128945,83.56907
31554,1358.04,1415.0,2.7750000000000004,0.06,1.0419427999175281,30.0,2012-02-16,2012-03-17,0.128742,74.54694
31555,1358.04,1420.0,2.025,0.06,1.045624576595682,30.0,2012-02-16,2012-03-17,0.125074,62.77423
31556,1358.04,1425.0,1.65,0.06,1.0493063532738358,30.0,2012-02-16,2012-03-17,0.125548,55.05755
31557,1358.04,1430.0,1.4,0.06,1.0529881299519896,30.0,2012-02-16,2012-03-17,0.127297,49.0507
31558,1358.04,1435.0,1.1749999999999998,0.06,1.0566699066301435,30.0,2012-02-16,2012-03-17,0.128729,43.32528
31559,1358.04,1440.0,0.9750000000000001,0.06,1.0603516833082973,30.0,2012-02-16,2012-03-17,0.129873,37.91558
31560,1358.04,1445.0,0.7250000000000001,0.06,1.0640334599864512,30.0,2012-02-16,2012-03-17,0.128421,31.041079999999997
31561,1358.04,1450.0,0.55,0.06,1.067715236664605,30.0,2012-02-16,2012-03-17,0.12776300000000002,25.530279999999998
31562,1358.04,1455.0,0.55,0.06,1.0713970133427586,30.0,2012-02-16,2012-03-17,0.13315,24.78077
31563,1358.04,1460.0,0.55,0.06,1.0750787900209124,30.0,2012-02-16,2012-03-17,0.138484,24.086370000000002
31564,1358.04,1465.0,0.5,0.06,1.0787605666990663,30.0,2012-02-16,2012-03-17,0.141572,22.09365
31565,1358.04,1470.0,0.42500000000000004,0.06,1.0824423433772201,30.0,2012-02-16,2012-03-17,0.143084,19.41921
31566,1358.04,1475.0,0.275,0.06,1.086124120055374,30.0,2012-02-16,2012-03-17,0.139059,14.24743
