secid,date,close
108105,20170505,2399.29
108105,20170508,2399.38
108105,20170509,2396.92
108105,20170510,2399.63
108105,20170511,2394.44
108105,20170512,2390.9
108105,20170515,2402.32
108105,20170516,2400.67
108105,20170517,2357.03
108105,20170518,2365.72
108105,20170519,2381.73
108105,20170522,2394.02
108105,20170523,2398.42
108105,20170524,2404.39
108105,20170525,2415.07
108105,20170526,2415.82
108105,20170530,2412.91
108105,20170531,2411.8
108105,20170601,2430.06
108105,20170602,2439.07
108105,20170605,2436.1
108105,20170606,2429.33
108105,20170607,2433.14
108105,20170608,2433.79
108105,20170609,2431.77
108105,20170612,2429.39
108105,20170613,2440.35
108105,20170614,2437.92
108105,20170615,2432.46
108105,20170616,2433.15
108105,20170619,2453.46
108105,20170620,2437.03
108105,20170621,2435.61
108105,20170622,2434.5
108105,20170623,2438.3
108105,20170626,2439.07
108105,20170627,2419.38
108105,20170628,2440.69
108105,20170629,2419.7
108105,20170630,2423.41
108105,20170703,2429.01
108105,20170705,2432.54
108105,20170706,2409.75
108105,20170707,2425.18
108105,20170710,2427.43
108105,20170711,2425.53
108105,20170712,2443.25
108105,20170713,2447.83
108105,20170714,2459.27
108105,20170717,2459.14
108105,20170718,2460.61
108105,20170719,2473.83
108105,20170720,2473.45
108105,20170721,2472.54
108105,20170724,2469.91
108105,20170725,2477.13
108105,20170726,2477.83
108105,20170727,2475.42
108105,20170728,2472.1
108105,20170731,2470.3
108105,20170801,2476.35
108105,20170802,2477.57
108105,20170803,2472.16
108105,20170804,2476.83
108105,20170807,2480.91
108105,20170808,2474.92
108105,20170809,2474.02
108105,20170810,2438.21
108105,20170811,2441.32
108105,20170814,2465.84
108105,20170815,2464.61
108105,20170816,2468.11
108105,20170817,2430.01
108105,20170818,2425.55
108105,20170821,2428.37
108105,20170822,2452.51
108105,20170823,2444.04
108105,20170824,2438.97
108105,20170825,2443.05
108105,20170828,2444.24
108105,20170829,2446.3
108105,20170830,2457.59
108105,20170831,2471.65
108105,20170901,2476.55
108105,20170905,2457.85
108105,20170906,2465.54
108105,20170907,2465.1
108105,20170908,2461.43
108105,20170911,2488.11
108105,20170912,2496.48
108105,20170913,2498.37
108105,20170914,2495.62
108105,20170915,2500.23
108105,20170918,2503.87
108105,20170919,2506.65
108105,20170920,2508.24
108105,20170921,2500.6
108105,20170922,2502.22
108105,20170925,2496.66
108105,20170926,2496.84
108105,20170927,2507.04
108105,20170928,2510.06
108105,20170929,2519.36
108105,20171002,2529.12
108105,20171003,2534.58
108105,20171004,2537.74
108105,20171005,2552.07
108105,20171006,2549.33
108105,20171009,2544.73
108105,20171010,2550.64
108105,20171011,2555.24
108105,20171012,2550.93
108105,20171013,2553.17
108105,20171016,2557.64
108105,20171017,2559.36
108105,20171018,2561.26
108105,20171019,2562.1
108105,20171020,2575.21
108105,20171023,2564.98
108105,20171024,2569.13
108105,20171025,2557.15
108105,20171026,2560.4
108105,20171027,2581.07
108105,20171030,2572.83
108105,20171031,2575.26
108105,20171101,2579.36
108105,20171102,2579.85
108105,20171103,2587.84
108105,20171106,2591.13
108105,20171107,2590.64
108105,20171108,2594.38
108105,20171109,2584.62
108105,20171110,2582.3
108105,20171113,2584.84
108105,20171114,2578.87
108105,20171115,2564.62
108105,20171116,2585.64
108105,20171117,2578.85
108105,20171120,2582.14
108105,20171121,2599.03
108105,20171122,2597.08
108105,20171124,2602.42
108105,20171127,2601.42
108105,20171128,2627.04
108105,20171129,2626.07
108105,20171130,2647.58
108105,20171201,2642.22
108105,20171204,2639.44
108105,20171205,2629.57
108105,20171206,2629.27
108105,20171207,2636.98
108105,20171208,2651.5
108105,20171211,2659.99
108105,20171212,2664.11
108105,20171213,2662.85
108105,20171214,2652.01
108105,20171215,2675.81
108105,20171218,2690.16
108105,20171219,2681.47
108105,20171220,2679.25
108105,20171221,2684.57
108105,20171222,2683.34
108105,20171226,2680.5
108105,20171227,2682.62
108105,20171228,2687.54
108105,20171229,2673.61
